,TRADE_DAYS,S_INFO_EXCHMARKET
32147,20200605,CFFEX
32148,20200604,CFFEX
32149,20200603,CFFEX
32150,20200602,CFFEX
32151,20200601,CFFEX
32152,20200529,CFFEX
32153,20200528,CFFEX
32154,20200527,CFFEX
32155,20200526,CFFEX
32156,20200525,CFFEX
32157,20200522,CFFEX
32158,20200521,CFFEX
32159,20200520,CFFEX
32160,20200519,CFFEX
32161,20200518,CFFEX
32162,20200515,CFFEX
32163,20200514,CFFEX
32164,20200513,CFFEX
32165,20200512,CFFEX
32166,20200511,CFFEX
32167,20200508,CFFEX
32168,20200507,CFFEX
32169,20200506,CFFEX
32170,20200430,CFFEX
32171,20200429,CFFEX
32172,20200428,CFFEX
32173,20200427,CFFEX
32174,20200424,CFFEX
32175,20200423,CFFEX
32176,20200422,CFFEX
32177,20200421,CFFEX
32178,20200420,CFFEX
32179,20200417,CFFEX
32180,20200416,CFFEX
32181,20200415,CFFEX
32182,20200414,CFFEX
32183,20200413,CFFEX
32184,20200410,CFFEX
32185,20200409,CFFEX
32186,20200408,CFFEX
32187,20200210,CFFEX
32188,20200403,CFFEX
32189,20200402,CFFEX
32190,20200401,CFFEX
32191,20200331,CFFEX
32192,20200330,CFFEX
32193,20200327,CFFEX
32194,20200326,CFFEX
32195,20200325,CFFEX
32196,20200324,CFFEX
32197,20200323,CFFEX
32198,20200320,CFFEX
32199,20200319,CFFEX
32200,20200318,CFFEX
32201,20200317,CFFEX
32202,20200316,CFFEX
32203,20200313,CFFEX
32204,20200312,CFFEX
32205,20200311,CFFEX
32206,20200310,CFFEX
32207,20200309,CFFEX
32208,20200306,CFFEX
32209,20200305,CFFEX
32210,20200304,CFFEX
32211,20200303,CFFEX
32212,20200302,CFFEX
32213,20200228,CFFEX
32214,20200227,CFFEX
32215,20200226,CFFEX
32216,20200225,CFFEX
32217,20200224,CFFEX
32218,20200221,CFFEX
32219,20200220,CFFEX
32220,20200219,CFFEX
32221,20200218,CFFEX
32222,20200217,CFFEX
32223,20200214,CFFEX
32224,20200213,CFFEX
32225,20200212,CFFEX
32226,20200211,CFFEX
32227,20200102,CFFEX
32228,20200103,CFFEX
32229,20200106,CFFEX
32230,20200107,CFFEX
32231,20200108,CFFEX
32232,20200109,CFFEX
32233,20200110,CFFEX
32234,20200113,CFFEX
32235,20200114,CFFEX
32236,20200115,CFFEX
32237,20200116,CFFEX
32238,20200117,CFFEX
32239,20200120,CFFEX
32240,20200121,CFFEX
32241,20200122,CFFEX
32242,20200123,CFFEX
32243,20200203,CFFEX
32244,20200204,CFFEX
32245,20200205,CFFEX
32246,20200206,CFFEX
32247,20200207,CFFEX
32248,20201221,CFFEX
32249,20201222,CFFEX
32250,20201223,CFFEX
32251,20201224,CFFEX
32252,20201225,CFFEX
32253,20201228,CFFEX
32254,20201229,CFFEX
32255,20201230,CFFEX
32256,20201231,CFFEX
32257,19920522,SHFE
32258,20011229,DCE
32259,19930608,CZCE
32260,20121108,SHFE
32261,20120201,SGE
32262,20161017,CZCE
32263,20120615,SHFE
32264,19961126,DCE
32265,19950310,SHFE
32266,20160720,CFFEX
32267,20160222,DCE
32268,20151203,SGE
32269,20161215,SHFE
32270,19930405,SHFE
32271,20110218,CFFEX
32272,20130930,CFFEX
32273,20131120,SGE
32274,19960711,SHFE
32275,20160606,SGE
32276,20150608,SHFE
32277,20110510,SGE
32278,19930716,CZCE
32279,20151202,CFFEX
32280,19951205,SHFE
32281,20121211,SHFE
32282,19951024,SHFE
32283,20110811,CZCE
32284,20131014,SHFE
32285,20110509,SHFE
32286,20030904,SHFE
32287,19940721,CZCE
32288,19960516,CZCE
32289,20151020,SHFE
32290,20000107,CZCE
32291,20000614,CZCE
32292,20130228,CFFEX
32293,19941114,CZCE
32294,19940224,DCE
32295,19931202,CZCE
32296,20120716,SGE
32297,20020301,CZCE
32298,19931215,DCE
32299,20120810,CZCE
32300,19950717,CZCE
32301,20150609,SHFE
32302,19911007,SHFE
32303,20130705,SHFE
32304,20090209,CFFEX
32305,20021224,CZCE
32306,20161116,SGE
32307,19950525,DCE
32308,20160418,SHFE
32309,20000317,CZCE
32310,20120525,DCE
32311,19910220,CZCE
32312,19960801,DCE
32313,20021128,CZCE
32314,20120814,SHFE
32315,20150316,CZCE
32316,20010214,SHFE
32317,20130731,SGE
32318,20111031,DCE
32319,20120615,SGE
32320,19991224,CZCE
32321,19980417,DCE
32322,20010528,DCE
32323,20020222,SHFE
32324,19970813,DCE
32325,20080527,CFFEX
32326,19910827,SHFE
32327,20120517,SGE
32328,19950801,SHFE
32329,19911111,SHFE
32330,20020124,CZCE
32331,20130725,SGE
32332,19931123,CZCE
32333,19990910,SHFE
32334,20170110,CFFEX
32335,19921109,SHFE
32336,20110221,CFFEX
32337,20020321,DCE
32338,20131227,CFFEX
32339,20150916,CZCE
32340,19950816,DCE
32341,20120208,CZCE
32342,20000331,SHFE
32343,20031013,DCE
32344,20110304,SHFE
32345,19980902,CZCE
32346,20150402,CZCE
32347,20000414,SHFE
32348,19940511,SHFE
32349,19910520,CZCE
32350,19910614,SHFE
32351,19960122,SHFE
32352,20010704,SHFE
32353,20001120,SHFE
32354,19910527,CZCE
32355,20111206,DCE
32356,20020708,DCE
32357,20000912,SHFE
32358,20170712,SHFE
32359,19930804,SHFE
32360,19911011,SHFE
32361,20121231,CFFEX
32362,20010601,CZCE
32363,19940422,DCE
32364,20160518,DCE
32365,19911218,SHFE
32366,19931129,SHFE
32367,20160513,SHFE
32368,20020802,SHFE
32369,20120416,DCE
32370,20160812,CZCE
32371,20020531,DCE
32372,19961010,SHFE
32373,20010914,SHFE
32374,19960129,DCE
32375,20110309,SHFE
32376,20020918,CZCE
32377,20030320,SHFE
32378,20070917,CFFEX
32379,19930908,SHFE
32380,19931025,CZCE
32381,20170412,CZCE
32382,19921125,CZCE
32383,20010801,CZCE
32384,20170310,CFFEX
32385,20110110,CFFEX
